name~location_id~city~state~awards~positive~uName~uLocation
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Robert I~Bethel Park, Pennsylvania
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~HHajk~Stockholm, Sweden
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Howard D~Cardiff, United Kingdom
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~F M~Columbia, Maryland
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~SPKinVA~Reston, Virginia
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Rbs7562~Atlanta, Georgia
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~hydraniem~Paris, France
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~cappaii~St. Petersburg, Florida
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Trelaine10~London, United Kingdom
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~STEPHEN-ABIGAIL~London, United Kingdom
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~keichv~Washington DC, District of Columbia
Joe's Seafood, Prime Steak and Stone Crab~6164326~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Jane B~Buffalo, New York
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~ryan9687~Panama City Beach, Florida
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~John K~Bloomsburg, Pennsylvania
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~Jeni M~Lock Haven, Pennsylvania, United States
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~negative~nativenyOhio~Ohio
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~negative~11_Elisa_11~Syracuse, New York
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~negative~tiphys~Flint
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~czaz21~Syracuse, New York
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~Adrian L~Cicero
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~negative~Anschutzw~Sioux Falls, South Dakota
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~bakpbsh~Plantation, Florida
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~chris13209~Syracuse, New York
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~zoe1978~London
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~Mimiev428~Syracuse, New York
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~positive~Jmcraf~Dayton, Ohio
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~negative~Hugh22~Penfield, New York
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~negative~John C~Livonia, New York
Joey's Classic Italian Dining~421551~Syracuse~New York~Certificate of Excellence 2016~negative~a cannoli. I started with Pasta  Fagioli and it tasted just like my homemade. Our waitress Tammy was pleasantly surprised for me to tell her as much. The salad was good, but you can get that anywhere. My entree was homemade ravioli, homemade because they make their own pasta in house, as most of their food is made to order. My first bite of ravioli had me wanting to eat them all. But I had to save room for desert. Bottom line~when traveling to or by Syracuse, Joey's Classic Italian is a must do! ~Susan C~Tonawanda, New York
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~positive~AdirondackTraveler10~Brantingham Lake
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~Perry B~Brookline, Massachusetts, United States
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~marcpa74~washington,pa
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~evelooney~Upstate NY
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~tony9264~New Hartford, New York
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~positive~mpd~Boston MA
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~Ann K~New Hartford, New York
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~positive~jomint~Deerfield, New York
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~positive~Adam L~West Simsbury, Connecticut
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~positive~KimMcMann~Stephentown, New York
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~positive~Johnny-Vineyard~Syracuse, New York
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~MrSpiceMan~Baltimore, Maryland
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~Jeff M~Holland Patent, New York
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~Maureen M~Buffalo, NY
Joey's~1489845~Utica~New York~Certificate of Excellence 2016~negative~Sarah_W_1357~Boston, Massachusetts
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Janet W~Port of Spain, Trinidad
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~hallchr~England
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Bu88les2013~Lincoln, United Kingdom
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Teulu_Richards~Blackmill, United Kingdom
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~negative~tarsha1963~Charleston, South Carolina
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Mike M~Jersey City, New Jersey
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Knut A~Skien, Norway
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~marmyrgel~New York City, New York
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~mk5705~Mumbai (Bombay), India
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~dsubha~Bangalore
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Slytherinpurbld85~Hamilton, Canada
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Lanzen~Elkhart, Indiana
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~psvso~Toronto, Canada
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Chris G~Groomsport, United Kingdom
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Joanie264~Glasgow, United Kingdom
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Ugen M G~Sandton, South Africa
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~negative~GabrielDM~New York City, New York
Johnny Rockets~3677821~Jersey City~New Jersey~Certificate of Excellence 2016~negative~rex e~Union City, New Jersey
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~positive~Justin M~Canada
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~positive~Jim C~Glen Ellyn, Illinois, United States
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~negative~JKRGrenada~Grenada
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~positive~Sheila Q~Syracuse, New York
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~negative~Bill S~Colonie, New York
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~negative~Alexandra R~Las Vegas, Nevada
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~negative~GLaSota~Cheektowaga, New York
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~negative~ksjdc~Kansas
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~positive~funtimefamily12~Long Island
Kitty Hoynes Irish Pub & Restaurant~421671~Syracuse~New York~Certificate of Excellence 2016~negative~Burke55~East Syracuse, New York
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Peter S~Amsterdam, The Netherlands
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~negative~mihails265~Riga, Latvia
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~kennykid523~Amsterdam, New York
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~andreajobs~New York City, New York
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~John L~Orlando, Florida
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~NFC_food_guy~Stafford, Virginia
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~beebahk~Brooklyn, New York
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~negative~ExpertComments~Hyderabad, Andhra Pradesh, India
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~ChiaraCamerada~London, United Kingdom
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Mony G~New York City, New York
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Leonard S~Stockbridge, Massachusetts
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~pepe_madrid08~Lucerne, Switzerland
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Marvick5520~Toronto, Canada
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~negative~nottoosoupy~Worcester, Massachusetts
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~sakusa2016~Kolkata (Calcutta), India
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Songer5~New York City, New York
Komegashi Too~3521046~Jersey City~New Jersey~Certificate of Excellence 2016~positive~NSK888~Boston, Massachusetts
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~negative~copperbottom~Boston, Massachusetts
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~negative~DCPRPRO~Washington, DC
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~drdogans~Istanbul, Turkey
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~foodsterPortland~Portland
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~Jurgen P~Highland Park, Illinois
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~FernandoMexico8~Merida, Mexico
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~Gagik~Yerevan, Armenia
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~bermiekedo~bermie
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~negative~BocaBlocks~Boca Raton, Florida
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~negative~Outspokentraveler~Philadelphia, Pennsylvania
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~hazeleyes7896~Livonia, Michigan
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~Victoria P~London, United Kingdom
La Voile~1007606~Boston~Massachusetts~Certificate of Excellence 2016~positive~budlake~Valencia, Spain
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~negative~VickiLosAngeles~Los Angeles
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~viatoripatuit1~New York City, New York
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~negative~gr8fultraveler~San Diego
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~james90211~Beverly Hills, California
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~negative~Steve H~New Jersey
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~negative~elsiecpy~Los Angeles, California
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~negative~BFDiner~Newport Beach, California
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~purplenell53~Lakewood  Pierce County, Washington
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~Carmchanbrahar~Birmingham, United Kingdom
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~Mike_C_0180~Arlington, Virginia
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~wher2next~CA
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~Simon J~Riyadh, Saudi Arabia
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~negative~GiantsFanLosAngeles~Los Angeles
Langer's~364756~Los Angeles~California~Certificate of Excellence 2016~positive~GGZOLA~NORTHRIDGE
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~italyrstporta~New York City, New York
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~Milton06~Houston, Texas
Le Bernardin~424434~New York City~New York~Traveler's Choice~negative~wilson17~Montreal, Canada
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~ronnie2614~New York
Le Bernardin~424434~New York City~New York~Traveler's Choice~negative~Rob B~Montreal, Canada
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~Ed T~Toronto
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~ibj61~Chester, United Kingdom
Le Bernardin~424434~New York City~New York~Traveler's Choice~negative~TheWhineguy~Makati, Philippines
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~JeffMCalgary~Calgary, Canada
Le Bernardin~424434~New York City~New York~Traveler's Choice~negative~MaineBiztraveler~Maine
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~cpadilha~Rio de Janeiro, RJ
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~FlightyFeline~London, United Kingdom
Le Bernardin~424434~New York City~New York~Traveler's Choice~negative~Tommie A~Charlotte, North Carolina
Le Bernardin~424434~New York City~New York~Traveler's Choice~positive~raf823~Los Angeles, California
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~silver-foxe1~Charlotte, North Carolina
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~SetterJetter~Washington DC, District of Columbia
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~windsurfertexas~San Antonio, Texas
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~CMH45~Chicago
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Ruth G~Columbia, MD
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Philip W~Linwood, New Jersey
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~lobsterknits~Boston, Massachusetts
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~SailstarOrion~Boothbay, Maine
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~DeeBJones~Lexington, Kentucky
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~Michael L~Davis, California
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Letranger90~Hong Kong, China
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~DiscoDave911~Portsmouth, United Kingdom
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~Larry R~Columbia
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~positive~hmg28~Middlesbrough, United Kingdom
Le Diplomate~4079217~Washington DC~District of Columbia~Certificate of Excellence 2016~negative~KristiMD~Los Angeles
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~kellirp~Cloverdale BC
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~730jane~Iowa City, Iowa
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~emccwd~Kansas
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~negative~lovestotravel090~St. Cloud, FL
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~Johnny-O_1964~Meridian, Idaho
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~sundivers~Washington state
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~gaby j~phoenix
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~negative~World Passport~Los Angeles, California
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~Brichford~Houston
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~negative~DaffodilBlush~California
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~lrbp~Lake Charles, Louisiana
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~kb5323~Mankato, Minnesota
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~negative~Ecowoman~Vancouver
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~negative~Micro-Young~Champaign-Urbana, Illinois
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~Brenda N~Independence, Missouri
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~Robin A~Edinburgh, United Kingdom
Le Panier~432598~Seattle~Washington~Certificate of Excellence 2016~positive~thefamilythattravels~San Antonio, Texas
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~negative~AlliejKenyon~Milwaukee, Wisconsin
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~brooklyn24~Omaha, NE
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~CondeCox~Portland, Oregon
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~Carsonbetlar~Happy Valley, Oregon
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~negative~rplymire~Homer, Alaska
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~TraceyFogarty~San Diego, California
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~negative~FoodMeThinks~Longview, Washington
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~Sushi888~Los Angeles
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~marinaramamma2016~Neenah, Wisconsin
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~lauramanyap~Brooklyn, NY
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~negative~Richard54SanDiego~San Diego
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~positive~Tiffany H~Washington DC, District of Columbia
Le Pigeon~649314~Portland~Oregon~Certificate of Excellence 2016~negative~shewholovestoeat~Portland, Oregon
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~negative~lloy0076~Adelaide
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~TerrySau~Singapore, Singapore
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~NjCosmicTraveller~Sarasota, Florida
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~negative~Cliff N~Fort Ann, New York
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~negative~Qodesh~Shenzhen, China
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~MCBW5875~Scottsdale, Arizona
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~HRHmum~New Hartford, New York
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~glasshous3s~Oxford, United Kingdom
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~GinaleeS~Mid-Atlantic
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~GillPerry~Coventry, United Kingdom
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~negative~AMERinLON~New York City, New York
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~negative~Mariana1405~Budapest, Hungary
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~Nel46~Bahrain
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~AnnP55~Huntington
Lemon Grass Restaurant~421569~Syracuse~New York~Certificate of Excellence 2016~positive~leslieosttin~Culver City, California, United States
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~Ann C~Robina, Australia
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~negative~linbinpin~Canberra, Australia
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~Frenchfrog39~Vevey, Switzerland
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~negative~munchingmavin~Los Angeles, California
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~amirk973~Los Angeles 
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~Mathew G~Toronto, Canada
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~G W~Nottingham, United Kingdom
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~negative~EatLaksa~Canada
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~Kartofale~Ra'anana, Israel
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~Jill M~Perth, Australia
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~allisong205~New York
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~Joseph P~Chicago, Illinois
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~tnill276~Los Angeles, California
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~Cymcym~Cincinnati, Ohio
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~positive~SanFranciscoMom~san francisco
Lemonade~2435121~Los Angeles~California~Certificate of Excellence 2016~negative~misopiso88~Seattle, Washington
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~Heather G~Salt Lake City, UT
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~kdlc144~New York City, New York
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~positive~Katherine H~Paris, France
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~NavIr16~Mumbai (Bombay), India
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~gabrielo655~Philadelphia, Pennsylvania
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~positive~punxx~Pau
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~Sarah T~West Palm Beach, Florida
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~positive~DDTravelover~New York City, New York
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~positive~Ryan R~Kaysville, Utah
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~mondoroc~New York City, New York
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~$4 per cookie, but considering the hefty size and that dessert prices are sky high in the city, it's actually not a terrible value. Love that they don't skimp on the nuts for the cookies that have it.  I'd recommend coming during off-peak hours if you do want to try it. Just don't expect anything more than a hefty, soft and buttery scone which certainly isn't a bad thing.~iJoeah~New York City, New York
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~positive~KenCam55~New York City, New York
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~Andrew S~Bay City, United States
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~positive~Katie B~Nashville, Tennessee
Levain Bakery~4522276~New York City~New York~Certificate of Excellence 2016~negative~tgreat2121~New York City, New York
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~Lee W~Greater Manchester, United Kingdom
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~Emily N~Atlanta, Georgia
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~pickygirl13~Redding, California
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~perbecktion~fairfax, virginia
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~positive~Marc L~Gevrey-Chambertin, France
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~positive~SoliD8783~New York City, New York
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~Bill M~Hanover, New Hampshire
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~Luvdssrt~San Francisco, California
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~DanPat1999~Merritt Island, Florida
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~Tom B~Port Mcneill, British Columbia, Canada
Levain Bakery~783460~New York City~New York~Certificate of Excellence 2016~negative~loriearl~Moses Lake, Washington
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~mcdunne~Jersey City, New Jersey
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~DeeCUnion~Union
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~yapmd~NY
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~negative~John C~Fort Myers Beach, Florida
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Toddwillms1~Milltown, New Jersey
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Vecchio59~Savona, Italy
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~negative~gymratatoo~Morristown, New Jersey
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~sandysisland~Portage, Indiana
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~giovannasolari~London, United Kingdom
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Sleepyhollow420~Tennessee
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~cptnljm~Kearny, New Jersey
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~negative~RVRazon~Fair Lawn, NJ
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~Dawn L~Perry Hall, Maryland
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~negative~onlyMes~Upper Saddle River, New Jersey
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~mk21054~brlin, nj
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~negative~Marnice D~Jersey City, New Jersey
Liberty House Restaurant~1312738~Jersey City~New Jersey~Certificate of Excellence 2016~positive~offonvacation~new jersey
Lighthorse Tavern~797691~Jersey City~New Jersey~Certificate of Excellence 2016~negative~sewingone~Washington DC, District of Columbia
